symbol,name,exchange,sector,list_date,mktcap
301238.SZ,瑞泰新材,SZSE,化工原料,20220617,
301239.SZ,普瑞眼科,SZSE,医疗保健,20220705,
301246.SZ,宏源药业,SZSE,化学制药,20230320,
301248.SZ,杰创智能,SZSE,软件服务,20220420,
301251.SZ,威尔高,SZSE,元器件,20230906,
301252.SZ,同星科技,SZSE,机械基件,20230525,
301255.SZ,通力科技,SZSE,机械基件,20221227,
301256.SZ,华融化学,SZSE,化工原料,20220322,
301257.SZ,普蕊斯,SZSE,医疗保健,20220517,
301258.SZ,富士莱,SZSE,化学制药,20220329,
301259.SZ,艾布鲁,SZSE,环境保护,20220426,
301260.SZ,格力博,SZSE,专用机械,20230208,
301261.SZ,恒工精密,SZSE,机械基件,20230710,
301262.SZ,海看股份,SZSE,影视音像,20230620,
301263.SZ,泰恩康,SZSE,医药商业,20220329,
301265.SZ,华新科技,SZSE,环境保护,20221216,
301266.SZ,宇邦新材,SZSE,电气设备,20220608,
301267.SZ,华厦眼科,SZSE,医疗保健,20221107,
301268.SZ,铭利达,SZSE,机械基件,20220407,
301269.SZ,华大九天,SZSE,半导体,20220729,
301270.SZ,汉仪股份,SZSE,软件服务,20220831,
301272.SZ,英华特,SZSE,专用机械,20230713,
301273.SZ,瑞晨环保,SZSE,机械基件,20221025,
301275.SZ,汉朔科技,SZSE,元器件,20250311,
301276.SZ,嘉曼服饰,SZSE,服饰,20220909,
301277.SZ,新天地,SZSE,化学制药,20221116,
301278.SZ,快可电子,SZSE,电气设备,20220804,
301279.SZ,金道科技,SZSE,工程机械,20220413,
301280.SZ,珠城科技,SZSE,元器件,20221226,
301281.SZ,科源制药,SZSE,化学制药,20230404,
301282.SZ,金禄电子,SZSE,元器件,20220826,
301283.SZ,聚胶股份,SZSE,日用化工,20220902,
301285.SZ,鸿日达,SZSE,元器件,20220928,
301286.SZ,侨源股份,SZSE,化工原料,20220614,
301287.SZ,康力源,SZSE,文教休闲,20230614,
301289.SZ,国缆检测,SZSE,电器仪表,20220622,
301290.SZ,东星医疗,SZSE,医疗保健,20221130,
301291.SZ,明阳电气,SZSE,电气设备,20230630,
301292.SZ,海科新源,SZSE,化工原料,20230707,
301293.SZ,三博脑科,SZSE,医疗保健,20230505,
301295.SZ,美硕科技,SZSE,电气设备,20230628,
301296.SZ,新巨丰,SZSE,广告包装,20220902,
301297.SZ,富乐德,SZSE,半导体,20221230,
301298.SZ,东利机械,SZSE,汽车配件,20220606,
301299.SZ,卓创资讯,SZSE,互联网,20221019,
301300.SZ,远翔新材,SZSE,化工原料,20220819,
301301.SZ,川宁生物,SZSE,化学制药,20221227,
301302.SZ,华如科技,SZSE,软件服务,20220623,
301303.SZ,真兰仪表,SZSE,电器仪表,20230220,
301305.SZ,朗坤科技,SZSE,环境保护,20230523,
301306.SZ,西测测试,SZSE,航空,20220726,
301307.SZ,美利信,SZSE,通信设备,20230424,
301308.SZ,江波龙,SZSE,半导体,20220805,
301309.SZ,万得凯,SZSE,机械基件,20220919,
301310.SZ,鑫宏业,SZSE,汽车配件,20230602,
301311.SZ,昆船智能,SZSE,机械基件,20221130,
301312.SZ,智立方,SZSE,专用机械,20220711,
301313.SZ,凡拓数创,SZSE,文教休闲,20220930,
301314.SZ,科瑞思,SZSE,元器件,20230328,
301315.SZ,威士顿,SZSE,软件服务,20230621,
301316.SZ,慧博云通,SZSE,软件服务,20221013,
301317.SZ,鑫磊股份,SZSE,机械基件,20230119,
301318.SZ,维海德,SZSE,IT设备,20220810,
301319.SZ,唯特偶,SZSE,元器件,20220929,
301320.SZ,豪江智能,SZSE,电气设备,20230609,
301321.SZ,翰博高新,SZSE,元器件,20220818,
301322.SZ,绿通科技,SZSE,摩托车,20230306,
301323.SZ,新莱福,SZSE,橡胶,20230606,
301325.SZ,曼恩斯特,SZSE,专用机械,20230512,
301326.SZ,捷邦科技,SZSE,元器件,20220921,
301327.SZ,华宝新能,SZSE,电气设备,20220919,
301328.SZ,维峰电子,SZSE,元器件,20220908,
301329.SZ,信音电子,SZSE,元器件,20230717,
301330.SZ,熵基科技,SZSE,IT设备,20220817,
301331.SZ,恩威医药,SZSE,中成药,20220921,
301332.SZ,德尔玛,SZSE,家用电器,20230518,
301333.SZ,诺思格,SZSE,医疗保健,20220802,
301335.SZ,天元宠物,SZSE,文教休闲,20221118,
301336.SZ,趣睡科技,SZSE,家居用品,20220812,
301337.SZ,亚华电子,SZSE,软件服务,20230526,
301338.SZ,凯格精机,SZSE,专用机械,20220816,
301339.SZ,通行宝,SZSE,IT设备,20220909,
301345.SZ,涛涛车业,SZSE,摩托车,20230321,
301348.SZ,蓝箭电子,SZSE,半导体,20230810,
301349.SZ,信德新材,SZSE,化工原料,20220909,
301353.SZ,普莱得,SZSE,专用机械,20230530,
301355.SZ,南王科技,SZSE,广告包装,20230612,
301356.SZ,天振股份,SZSE,家居用品,20221114,
301357.SZ,北方长龙,SZSE,专用机械,20230418,
301358.SZ,湖南裕能,SZSE,电气设备,20230209,
301359.SZ,东南电子,SZSE,元器件,20221109,
301360.SZ,荣旗科技,SZSE,专用机械,20230425,
301361.SZ,众智科技,SZSE,电气设备,20221116,
301362.SZ,民爆光电,SZSE,电气设备,20230804,
301363.SZ,美好医疗,SZSE,医疗保健,20221012,
301365.SZ,矩阵股份,SZSE,建筑工程,20221122,
301366.SZ,一博科技,SZSE,元器件,20220926,
301367.SZ,瑞迈特,SZSE,医疗保健,20221101,
301368.SZ,丰立智能,SZSE,机械基件,20221215,
301369.SZ,联动科技,SZSE,半导体,20220922,
301370.SZ,国科恒泰,SZSE,医药商业,20230712,
301371.SZ,敷尔佳,SZSE,日用化工,20230801,
301372.SZ,科净源,SZSE,环境保护,20230811,
301373.SZ,凌玮科技,SZSE,化工原料,20230208,
301376.SZ,致欧科技,SZSE,家居用品,20230621,
301377.SZ,鼎泰高科,SZSE,机械基件,20221122,
301378.SZ,通达海,SZSE,软件服务,20230320,
301379.SZ,天山电子,SZSE,元器件,20221101,
301380.SZ,挖金客,SZSE,软件服务,20221025,
301381.SZ,赛维时代,SZSE,互联网,20230712,
301382.SZ,蜂助手,SZSE,互联网,20230517,
301383.SZ,天键股份,SZSE,元器件,20230609,
301386.SZ,未来电器,SZSE,电气设备,20230329,
301387.SZ,光大同创,SZSE,元器件,20230418,
301388.SZ,欣灵电气,SZSE,电气设备,20221109,
301389.SZ,隆扬电子,SZSE,元器件,20221031,
301390.SZ,经纬股份,SZSE,建筑工程,20230508,
301391.SZ,卡莱特,SZSE,IT设备,20221201,
301392.SZ,汇成真空,SZSE,专用机械,20240605,
301393.SZ,昊帆生物,SZSE,化工原料,20230712,
301395.SZ,仁信新材,SZSE,化工原料,20230703,
301396.SZ,宏景科技,SZSE,软件服务,20221111,
301397.SZ,溯联股份,SZSE,汽车配件,20230628,
301398.SZ,星源卓镁,SZSE,汽车配件,20221215,
301399.SZ,英特科技,SZSE,机械基件,20230523,
301408.SZ,华人健康,SZSE,医药商业,20230301,
301413.SZ,安培龙,SZSE,电器仪表,20231218,
301418.SZ,协昌科技,SZSE,电气设备,20230821,
301419.SZ,阿莱德,SZSE,通信设备,20230209,
301421.SZ,波长光电,SZSE,元器件,20230823,
301428.SZ,世纪恒通,SZSE,互联网,20230519,
301429.SZ,森泰股份,SZSE,其他建材,20230417,
301439.SZ,泓淋电力,SZSE,电气设备,20230317,
301446.SZ,福事特,SZSE,机械基件,20230725,
301448.SZ,开创电气,SZSE,机械基件,20230619,
301449.SZ,天溯计量,SZSE,电器仪表,20251223,
301456.SZ,盘古智能,SZSE,电气设备,20230714,
301458.SZ,钧崴电子,SZSE,元器件,20250110,
301459.SZ,丰茂股份,SZSE,汽车配件,20231213,
301468.SZ,博盈特焊,SZSE,专用机械,20230724,
301469.SZ,恒达新材,SZSE,造纸,20230822,
301479.SZ,弘景光电,SZSE,元器件,20250318,
301486.SZ,致尚科技,SZSE,元器件,20230707,
301487.SZ,盟固利,SZSE,化工原料,20230809,
301488.SZ,豪恩汽电,SZSE,汽车配件,20230704,
301489.SZ,思泉新材,SZSE,元器件,20231024,
301491.SZ,汉桑科技,SZSE,IT设备,20250806,
301498.SZ,乖宝宠物,SZSE,饲料,20230816,
301499.SZ,维科精密,SZSE,汽车配件,20230721,
301500.SZ,飞南资源,SZSE,环境保护,20230921,
301501.SZ,恒鑫生活,SZSE,造纸,20250319,
301502.SZ,华阳智能,SZSE,电气设备,20240202,
301503.SZ,智迪科技,SZSE,IT设备,20230717,
301505.SZ,苏州规划,SZSE,建筑工程,20230719,
301507.SZ,民生健康,SZSE,化学制药,20230905,
301508.SZ,中机认检,SZSE,电器仪表,20231201,
301509.SZ,金凯生科,SZSE,化学制药,20230803,
301510.SZ,固高科技,SZSE,电器仪表,20230815,
301511.SZ,德福科技,SZSE,电气设备,20230817,
301512.SZ,智信精密,SZSE,专用机械,20230720,
301515.SZ,港通医疗,SZSE,医疗保健,20230725,
301516.SZ,中远通,SZSE,电气设备,20231208,
301517.SZ,陕西华达,SZSE,元器件,20231017,
301518.SZ,长华化学,SZSE,化工原料,20230803,
301519.SZ,舜禹股份,SZSE,专用机械,20230727,
301520.SZ,万邦医药,SZSE,生物制药,20230925,
301522.SZ,上大股份,SZSE,小金属,20241016,
301525.SZ,儒竞科技,SZSE,家用电器,20230830,
301526.SZ,国际复材,SZSE,玻璃,20231226,
301528.SZ,多浦乐,SZSE,电器仪表,20230828,
301529.SZ,福赛科技,SZSE,汽车配件,20230911,
301533.SZ,威马农机,SZSE,农用机械,20230818,
301535.SZ,浙江华远,SZSE,汽车配件,20250327,
301536.SZ,星宸科技,SZSE,半导体,20240328,
301538.SZ,骏鼎达,SZSE,塑料,20240320,
301539.SZ,宏鑫科技,SZSE,汽车配件,20240415,
301548.SZ,崇德科技,SZSE,机械基件,20230920,
301550.SZ,斯菱智驱,SZSE,汽车配件,20230915,
301551.SZ,无线传媒,SZSE,影视音像,20240926,
301552.SZ,科力装备,SZSE,汽车配件,20240722,
301555.SZ,惠柏新材,SZSE,化工原料,20231031,
301556.SZ,托普云农,SZSE,软件服务,20241017,
301557.SZ,常友科技,SZSE,电气设备,20250304,
301558.SZ,三态股份,SZSE,互联网,20230928,
301559.SZ,中集环科,SZSE,专用机械,20231011,
301560.SZ,众捷汽车,SZSE,汽车配件,20250425,
301563.SZ,云汉芯城,SZSE,元器件,20250930,
301565.SZ,中仑新材,SZSE,塑料,20240620,
301566.SZ,达利凯普,SZSE,元器件,20231229,
301567.SZ,贝隆精密,SZSE,元器件,20240116,
301568.SZ,思泰克,SZSE,专用机械,20231128,
301571.SZ,国科天成,SZSE,元器件,20240821,
301575.SZ,艾芬达,SZSE,家居用品,20250910,
301577.SZ,美信科技,SZSE,元器件,20240124,
301578.SZ,辰奕智能,SZSE,IT设备,20231228,
301580.SZ,爱迪特,SZSE,医疗保健,20240626,
301581.SZ,黄山谷捷,SZSE,半导体,20250103,
301584.SZ,建发致新,SZSE,医药商业,20250925,
301585.SZ,蓝宇股份,SZSE,染料涂料,20241220,
301586.SZ,佳力奇,SZSE,航空,20240828,
301587.SZ,中瑞股份,SZSE,电气设备,20240408,
301588.SZ,美新科技,SZSE,家居用品,20240313,
301589.SZ,诺瓦星云,SZSE,IT设备,20240208,
301590.SZ,优优绿能,SZSE,电气设备,20250605,
301591.SZ,肯特股份,SZSE,塑料,20240228,
301592.SZ,六九一二,SZSE,软件服务,20241024,
301595.SZ,太力科技,SZSE,橡胶,20250519,
301596.SZ,瑞迪智驱,SZSE,机械基件,20240513,
301598.SZ,博科测试,SZSE,专用机械,20241220,
301600.SZ,慧翰股份,SZSE,通信设备,20240911,
301601.SZ,惠通科技,SZSE,专用机械,20250115,
301602.SZ,超研股份,SZSE,医疗保健,20250122,
301603.SZ,乔锋智能,SZSE,机床制造,20240710,
301606.SZ,绿联科技,SZSE,元器件,20240726,
301607.SZ,富特科技,SZSE,汽车配件,20240904,
301608.SZ,博实结,SZSE,通信设备,20240801,
301609.SZ,山大电力,SZSE,电气设备,20250723,
301611.SZ,珂玛科技,SZSE,半导体,20240816,
301613.SZ,新铝时代,SZSE,汽车配件,20241025,
301616.SZ,浙江华业,SZSE,机械基件,20250327,
301617.SZ,博苑股份,SZSE,化工原料,20241211,
301618.SZ,长联科技,SZSE,染料涂料,20240930,
301622.SZ,英思特,SZSE,矿物制品,20241204,
301626.SZ,苏州天脉,SZSE,元器件,20241024,
301628.SZ,强达电路,SZSE,元器件,20241031,
301629.SZ,矽电股份,SZSE,半导体,20250324,
301630.SZ,同宇新材,SZSE,化工原料,20250710,
301631.SZ,壹连科技,SZSE,元器件,20241122,
301632.SZ,广东建科,SZSE,建筑工程,20250812,
301633.SZ,港迪技术,SZSE,专用机械,20241107,
301636.SZ,泽润新能,SZSE,电气设备,20250516,
301638.SZ,南网数字,SZSE,软件服务,20251118,
301656.SZ,联合动力,SZSE,汽车配件,20250925,
301658.SZ,首航新能,SZSE,电气设备,20250402,
301662.SZ,宏工科技,SZSE,专用机械,20250417,
301665.SZ,泰禾股份,SZSE,农药化肥,20250411,
301667.SZ,纳百川,SZSE,汽车配件,20251223,
301668.SZ,昊创瑞通,SZSE,电气设备,20250926,
301678.SZ,新恒汇,SZSE,半导体,20250620,
301680.SZ,固德电材,SZSE,汽车配件,20260306,
301682.SZ,宏明电子,SZSE,元器件,20260325,
301683.SZ,慧谷新材,SZSE,染料涂料,20260401,
301687.SZ,新广益,SZSE,化工原料,20251231,
301696.SZ,N三瑞,SZSE,电气设备,20260410,
302132.SZ,中航成飞,SZSE,航空,20100827,
600000.SH,浦发银行,SSE,银行,19991110,
600004.SH,白云机场,SSE,机场,20030428,
600006.SH,东风股份,SSE,汽车整车,19990727,
600007.SH,中国国贸,SSE,园区开发,19990312,
600008.SH,首创环保,SSE,水务,20000427,
600009.SH,上海机场,SSE,机场,19980218,
600010.SH,包钢股份,SSE,普钢,20010309,
600011.SH,华能国际,SSE,火力发电,20011206,
600012.SH,皖通高速,SSE,路桥,20030107,
600015.SH,华夏银行,SSE,银行,20030912,
600016.SH,民生银行,SSE,银行,20001219,
600017.SH,日照港,SSE,港口,20061017,
600018.SH,上港集团,SSE,港口,20061026,
600019.SH,宝钢股份,SSE,普钢,20001212,
600020.SH,中原高速,SSE,路桥,20030808,
600021.SH,上海电力,SSE,火力发电,20031029,
600022.SH,山东钢铁,SSE,普钢,20040629,
600023.SH,浙能电力,SSE,火力发电,20131219,
600025.SH,华能水电,SSE,水力发电,20171215,
600026.SH,中远海能,SSE,水运,20020523,
600027.SH,华电国际,SSE,火力发电,20050203,
600028.SH,中国石化,SSE,石油加工,20010808,
600029.SH,南方航空,SSE,空运,20030725,
600030.SH,中信证券,SSE,证券,20030106,
600031.SH,三一重工,SSE,工程机械,20030703,
600032.SH,浙江新能,SSE,新型电力,20210525,
600033.SH,福建高速,SSE,路桥,20010209,
600035.SH,楚天高速,SSE,路桥,20040310,
600036.SH,招商银行,SSE,银行,20020409,
600037.SH,歌华有线,SSE,影视音像,20010208,
600038.SH,中直股份,SSE,航空,20001218,
600039.SH,四川路桥,SSE,建筑工程,20030325,
600048.SH,保利发展,SSE,全国地产,20060731,
600050.SH,中国联通,SSE,电信运营,20021009,
600051.SH,宁波联合,SSE,综合类,19970410,
600052.SH,东望时代,SSE,供气供热,19970415,
600053.SH,九鼎投资,SSE,多元金融,19970418,
600054.SH,黄山旅游,SSE,旅游景点,19970506,
600055.SH,万东医疗,SSE,医疗保健,19970519,
600056.SH,中国医药,SSE,医药商业,19970515,
600057.SH,厦门象屿,SSE,仓储物流,19970604,
600058.SH,五矿发展,SSE,商贸代理,19970528,
600059.SH,古越龙山,SSE,红黄酒,19970516,
600060.SH,海信视像,SSE,家用电器,19970422,
600061.SH,国投资本,SSE,证券,19970519,
600062.SH,华润双鹤,SSE,化学制药,19970522,
600063.SH,皖维高新,SSE,化纤,19970528,
600064.SH,南京高科,SSE,园区开发,19970506,
600066.SH,宇通客车,SSE,汽车整车,19970508,
600067.SH,冠城新材,SSE,电气设备,19970508,
600071.SH,凤凰光学,SSE,元器件,19970528,
600072.SH,中船科技,SSE,电气设备,19970603,
600073.SH,光明肉业,SSE,食品,19970704,
600075.SH,新疆天业,SSE,化工原料,19970617,
600076.SH,康欣新材,SSE,广告包装,19970526,
600078.SH,澄星股份,SSE,化工原料,19970627,
600080.SH,金花股份,SSE,中成药,19970612,
600081.SH,东风科技,SSE,汽车配件,19970703,
600082.SH,海泰发展,SSE,园区开发,19970620,
600084.SH,中信尼雅,SSE,红黄酒,19970711,
600085.SH,同仁堂,SSE,中成药,19970625,
600088.SH,中视传媒,SSE,影视音像,19970616,
600089.SH,特变电工,SSE,电气设备,19970618,
600094.SH,大名城,SSE,区域地产,19970703,
600095.SH,湘财股份,SSE,证券,19970708,
600096.SH,云天化,SSE,农药化肥,19970709,
600097.SH,开创国际,SSE,渔业,19970619,
600098.SH,广州发展,SSE,火力发电,19970718,
600099.SH,林海股份,SSE,汽车整车,19970704,
600100.SH,同方股份,SSE,IT设备,19970627,
600101.SH,明星电力,SSE,水力发电,19970627,
600103.SH,青山纸业,SSE,造纸,19970703,
600104.SH,上汽集团,SSE,汽车整车,19971125,
600105.SH,永鼎股份,SSE,通信设备,19970929,
600106.SH,重庆路桥,SSE,路桥,19970618,
600108.SH,亚盛集团,SSE,种植业,19970818,
600109.SH,国金证券,SSE,证券,19970807,
600110.SH,诺德股份,SSE,电气设备,19971007,
600111.SH,北方稀土,SSE,小金属,19970924,
600113.SH,浙江东日,SSE,区域地产,19971021,
600114.SH,东睦股份,SSE,机械基件,20040511,
600115.SH,中国东航,SSE,空运,19971105,
600116.SH,三峡水利,SSE,水力发电,19970804,
600117.SH,西宁特钢,SSE,特种钢,19971015,
600118.SH,中国卫星,SSE,航空,19970908,
600119.SH,长江投资,SSE,仓储物流,19980115,
600120.SH,浙江东方,SSE,多元金融,19971201,
600121.SH,郑州煤电,SSE,煤炭开采,19980107,
600123.SH,兰花科创,SSE,煤炭开采,19981217,
600125.SH,铁龙物流,SSE,铁路,19980511,
600126.SH,杭钢股份,SSE,普钢,19980311,
600127.SH,金健米业,SSE,农业综合,19980506,
600128.SH,苏豪弘业,SSE,商贸代理,19970901,
600129.SH,太极集团,SSE,中成药,19971118,
600131.SH,国网信通,SSE,通信设备,19980402,
600132.SH,重庆啤酒,SSE,啤酒,19971030,
600133.SH,东湖高新,SSE,环境保护,19980212,
600135.SH,乐凯胶片,SSE,塑料,19980122,
600137.SH,浪莎股份,SSE,服饰,19980416,
600138.SH,中青旅,SSE,旅游景点,19971203,
600141.SH,兴发集团,SSE,农药化肥,19990616,
600143.SH,金发科技,SSE,塑料,20040623,
600148.SH,长春一东,SSE,汽车配件,19980520,
600149.SH,廊坊发展,SSE,综合类,19991014,
600150.SH,中国船舶,SSE,船舶,19980520,
600151.SH,航天机电,SSE,汽车配件,19980605,
600152.SH,维科技术,SSE,电气设备,19980609,
600153.SH,建发股份,SSE,仓储物流,19980616,
600155.SH,华创云信,SSE,证券,19980918,
600156.SH,华升股份,SSE,纺织,19980527,
600157.SH,永泰能源,SSE,火力发电,19980513,
600158.SH,中体产业,SSE,文教休闲,19980327,
600159.SH,大龙地产,SSE,区域地产,19980526,
600160.SH,巨化股份,SSE,化工原料,19980626,
600161.SH,天坛生物,SSE,生物制药,19980616,
600162.SH,香江控股,SSE,全国地产,19980609,
600163.SH,中闽能源,SSE,新型电力,19980602,
600166.SH,福田汽车,SSE,汽车整车,19980602,
600167.SH,联美控股,SSE,供气供热,19990128,
600168.SH,武汉控股,SSE,水务,19980427,
600170.SH,上海建工,SSE,建筑工程,19980623,
600171.SH,上海贝岭,SSE,半导体,19980924,
600172.SH,黄河旋风,SSE,矿物制品,19981126,
600173.SH,卧龙新能,SSE,全国地产,19990415,
600176.SH,中国巨石,SSE,玻璃,19990422,
600177.SH,雅戈尔,SSE,服饰,19981119,
600178.SH,东安动力,SSE,汽车配件,19981014,
600179.SH,安通控股,SSE,水运,19981104,
600180.SH,瑞茂通,SSE,仓储物流,19980703,
600182.SH,S佳通,SSE,汽车配件,19990507,
600183.SH,生益科技,SSE,元器件,19981028,
600184.SH,光电股份,SSE,专用机械,20031106,
600185.SH,珠免集团,SSE,旅游服务,19990611,
600186.SH,莲花控股,SSE,食品,19980825,
600187.SH,国中水务,SSE,水务,19981111,
600188.SH,兖矿能源,SSE,煤炭开采,19980701,
600189.SH,泉阳泉,SSE,软饮料,19981007,
600191.SH,华资实业,SSE,食品,19981210,
600192.SH,长城电工,SSE,电气设备,19981224,
600195.SH,中牧股份,SSE,农业综合,19990107,
600196.SH,复星医药,SSE,化学制药,19980807,
600197.SH,伊力特,SSE,白酒,19990916,
600198.SH,大唐电信,SSE,通信设备,19981021,
600199.SH,金种子酒,SSE,白酒,19980812,
600201.SH,生物股份,SSE,农业综合,19990115,
600202.SH,哈空调,SSE,专用机械,19990603,
600203.SH,福日电子,SSE,元器件,19990514,
600206.SH,有研新材,SSE,半导体,19990319,
600207.SH,安彩高科,SSE,电气设备,19990714,
600208.SH,衢州发展,SSE,全国地产,19990623,
600210.SH,紫江企业,SSE,广告包装,19990824,
600211.SH,西藏药业,SSE,生物制药,19990721,
600212.SH,绿能慧充,SSE,电气设备,19990817,
600215.SH,派斯林,SSE,专用机械,19990909,
600216.SH,浙江医药,SSE,化学制药,19991021,
600217.SH,中再资环,SSE,环境保护,19991216,
600218.SH,全柴动力,SSE,汽车配件,19981203,
600219.SH,南山铝业,SSE,铝,19991223,
600221.SH,海航控股,SSE,空运,19991125,
600222.SH,太龙药业,SSE,中成药,19991105,
600223.SH,福瑞达,SSE,日用化工,20000113,
600226.SH,亨通股份,SSE,供气供热,19991116,
600227.SH,赤天化,SSE,农药化肥,20000221,
600229.SH,城市传媒,SSE,出版业,20000309,
600230.SH,沧州大化,SSE,化工原料,20000406,
600231.SH,凌钢股份,SSE,普钢,20000511,
600232.SH,金鹰股份,SSE,纺织机械,20000602,
600233.SH,圆通速递,SSE,仓储物流,20000608,
600234.SH,科新发展,SSE,装修装饰,20000615,
600235.SH,民丰特纸,SSE,造纸,20000615,
600236.SH,桂冠电力,SSE,水力发电,20000323,
600237.SH,铜峰电子,SSE,元器件,20000609,
600239.SH,云南城投,SSE,区域地产,19991202,
600241.SH,时代万恒,SSE,电气设备,20001128,
600246.SH,万通发展,SSE,区域地产,20000922,
600248.SH,陕建股份,SSE,建筑工程,20000622,
600249.SH,两面针,SSE,日用化工,20040130,
600250.SH,南京商旅,SSE,商贸代理,20010306,
600251.SH,冠农股份,SSE,农业综合,20030609,
600252.SH,中恒集团,SSE,中成药,20001130,
600255.SH,鑫科材料,SSE,小金属,20001122,
600256.SH,广汇能源,SSE,石油开采,20000526,
600257.SH,大湖股份,SSE,渔业,20000612,
600258.SH,首旅酒店,SSE,酒店餐饮,20000601,
600259.SH,中稀有色,SSE,小金属,20000525,
600261.SH,阳光照明,SSE,家用电器,20000720,
600262.SH,北方股份,SSE,专用机械,20000630,
600266.SH,城建发展,SSE,区域地产,19990203,
600267.SH,海正药业,SSE,化学制药,20000725,
600268.SH,国电南自,SSE,电气设备,19991118,
600269.SH,赣粤高速,SSE,路桥,20000518,
600271.SH,航天信息,SSE,软件服务,20030711,
600272.SH,开开实业,SSE,医药商业,20010228,
600273.SH,嘉化能源,SSE,化工原料,20030627,
600276.SH,恒瑞医药,SSE,化学制药,20001018,
600278.SH,东方创业,SSE,商贸代理,20000712,
600279.SH,重庆港,SSE,港口,20000731,
600280.SH,中央商场,SSE,百货,20000926,
600281.SH,华阳新材,SSE,小金属,20001109,
600282.SH,南钢股份,SSE,普钢,20000919,
600283.SH,钱江水利,SSE,水务,20001018,
600284.SH,浦东建设,SSE,建筑工程,20040316,
600285.SH,羚锐制药,SSE,中成药,20001018,
600287.SH,苏豪时尚,SSE,商贸代理,20000901,
600288.SH,大恒科技,SSE,元器件,20001129,
600292.SH,电投水电,SSE,水力发电,20001101,
600293.SH,三峡新材,SSE,玻璃,20000919,
600295.SH,鄂尔多斯,SSE,特种钢,20010426,
600298.SH,安琪酵母,SSE,食品,20000818,
600299.SH,安迪苏,SSE,饲料,20000420,
600300.SH,维维股份,SSE,软饮料,20000630,
600301.SH,华锡有色,SSE,小金属,20000712,
600302.SH,标准股份,SSE,纺织机械,20001213,
600303.SH,曙光股份,SSE,汽车整车,20001226,
600305.SH,恒顺醋业,SSE,食品,20010206,
600307.SH,酒钢宏兴,SSE,普钢,20001220,
600308.SH,华泰股份,SSE,造纸,20000928,
600309.SH,万华化学,SSE,化工原料,20010105,
600310.SH,广西能源,SSE,水力发电,20010228,
600312.SH,平高电气,SSE,电气设备,20010221,
600313.SH,农发种业,SSE,种植业,20010119,
600315.SH,上海家化,SSE,日用化工,20010315,
600316.SH,洪都航空,SSE,航空,20001215,
600318.SH,新力金融,SSE,多元金融,20001208,
600319.SH,亚星化学,SSE,化工原料,20010326,
600320.SH,振华重工,SSE,专用机械,20001221,
600322.SH,津投城开,SSE,区域地产,20010910,
600323.SH,瀚蓝环境,SSE,环境保护,20001225,
600325.SH,华发股份,SSE,区域地产,20040225,
600326.SH,西藏天路,SSE,水泥,20010116,
600327.SH,大东方,SSE,医疗保健,20020625,
600328.SH,中盐化工,SSE,化工原料,20001222,
600329.SH,达仁堂,SSE,中成药,20010606,
600330.SH,天通股份,SSE,专用机械,20010118,
600331.SH,宏达股份,SSE,农药化肥,20011220,
600332.SH,白云山,SSE,中成药,20010206,
600333.SH,长春燃气,SSE,供气供热,20001211,
600335.SH,国机汽车,SSE,汽车服务,20010305,
600336.SH,澳柯玛,SSE,家用电器,20001229,
600337.SH,美克家居,SSE,家居用品,20001127,
600338.SH,西藏珠峰,SSE,铅锌,20001227,
600339.SH,中油工程,SSE,石油开采,20001225,
600340.SH,华夏幸福,SSE,园区开发,20031230,
600343.SH,航天动力,SSE,机械基件,20030408,
600345.SH,长江通信,SSE,通信设备,20001222,
600346.SH,恒力石化,SSE,石油加工,20010820,
600348.SH,华阳股份,SSE,煤炭开采,20030821,
600350.SH,山东高速,SSE,路桥,20020318,
600351.SH,亚宝药业,SSE,中成药,20020926,
600352.SH,浙江龙盛,SSE,染料涂料,20030801,
600353.SH,旭光电子,SSE,元器件,20021120,
600354.SH,敦煌种业,SSE,种植业,20040115,
600356.SH,恒丰纸业,SSE,造纸,20010419,
600359.SH,新农开发,SSE,种植业,19990429,
600361.SH,创新新材,SSE,铝,20011129,
600362.SH,江西铜业,SSE,铜,20020111,
600363.SH,联创光电,SSE,元器件,20010329,
600366.SH,宁波韵升,SSE,矿物制品,20001030,
600367.SH,红星发展,SSE,化工原料,20010320,
600368.SH,五洲交通,SSE,路桥,20001221,
600369.SH,西南证券,SSE,证券,20010109,
600370.SH,三房巷,SSE,化工原料,20030306,
600371.SH,万向德农,SSE,种植业,20020916,
600372.SH,中航机载,SSE,航空,20010706,
600373.SH,中文传媒,SSE,出版业,20020304,
600375.SH,汉马科技,SSE,汽车整车,20030401,
600376.SH,首开股份,SSE,区域地产,20010312,
600377.SH,宁沪高速,SSE,路桥,20010116,
600378.SH,昊华科技,SSE,化工原料,20010111,
600379.SH,宝光股份,SSE,电气设备,20020116,
600380.SH,健康元,SSE,化学制药,20010608,
600382.SH,广东明珠,SSE,普钢,20010118,
600383.SH,金地集团,SSE,全国地产,20010412,
600386.SH,北巴传媒,SSE,汽车服务,20010216,
600388.SH,龙净环保,SSE,环境保护,20001229,
600389.SH,江山股份,SSE,农药化肥,20010110,
600390.SH,五矿资本,SSE,多元金融,20010115,
600391.SH,航发科技,SSE,航空,20011212,
600392.SH,盛和资源,SSE,小金属,20030529,
600395.SH,盘江股份,SSE,煤炭开采,20010531,
